1 epoch, LR 0.001000, LOSS 9.466430, ACC 3.47%, EER 5.79%, bestEER 5.79%
2 epoch, LR 0.000970, LOSS 5.883902, ACC 14.66%, EER 3.93%, bestEER 3.93%
3 epoch, LR 0.000941, LOSS 4.938327, ACC 22.25%, EER 3.17%, bestEER 3.17%
4 epoch, LR 0.000913, LOSS 4.400936, ACC 27.73%, EER 2.88%, bestEER 2.88%
5 epoch, LR 0.000885, LOSS 4.036054, ACC 32.03%, EER 2.72%, bestEER 2.72%
6 epoch, LR 0.000859, LOSS 3.777334, ACC 35.35%, EER 2.29%, bestEER 2.29%
7 epoch, LR 0.000833, LOSS 3.573934, ACC 38.03%, EER 2.36%, bestEER 2.29%
8 epoch, LR 0.000808, LOSS 3.408263, ACC 40.42%, EER 2.12%, bestEER 2.12%
9 epoch, LR 0.000784, LOSS 3.271099, ACC 42.34%, EER 2.00%, bestEER 2.00%
10 epoch, LR 0.000760, LOSS 3.157129, ACC 44.03%, EER 1.95%, bestEER 1.95%
11 epoch, LR 0.000737, LOSS 3.056449, ACC 45.54%, EER 1.90%, bestEER 1.90%
12 epoch, LR 0.000715, LOSS 2.966933, ACC 46.90%, EER 1.84%, bestEER 1.84%
13 epoch, LR 0.000694, LOSS 2.891558, ACC 48.10%, EER 1.73%, bestEER 1.73%
14 epoch, LR 0.000673, LOSS 2.819866, ACC 49.19%, EER 1.74%, bestEER 1.73%
15 epoch, LR 0.000653, LOSS 2.758874, ACC 50.17%, EER 1.76%, bestEER 1.73%
16 epoch, LR 0.000633, LOSS 2.697517, ACC 51.15%, EER 1.64%, bestEER 1.64%
17 epoch, LR 0.000614, LOSS 2.646463, ACC 51.91%, EER 1.73%, bestEER 1.64%
18 epoch, LR 0.000596, LOSS 2.591299, ACC 52.85%, EER 1.64%, bestEER 1.64%
19 epoch, LR 0.000578, LOSS 2.549547, ACC 53.54%, EER 1.55%, bestEER 1.55%
20 epoch, LR 0.000561, LOSS 2.505155, ACC 54.33%, EER 1.56%, bestEER 1.55%
21 epoch, LR 0.000544, LOSS 2.462517, ACC 54.97%, EER 1.52%, bestEER 1.52%
22 epoch, LR 0.000527, LOSS 2.420652, ACC 55.67%, EER 1.47%, bestEER 1.47%
23 epoch, LR 0.000512, LOSS 2.385547, ACC 56.22%, EER 1.41%, bestEER 1.41%
24 epoch, LR 0.000496, LOSS 2.345214, ACC 56.92%, EER 1.42%, bestEER 1.41%
25 epoch, LR 0.000481, LOSS 2.313833, ACC 57.48%, EER 1.42%, bestEER 1.41%
26 epoch, LR 0.000467, LOSS 2.278809, ACC 58.07%, EER 1.35%, bestEER 1.35%
27 epoch, LR 0.000453, LOSS 2.248203, ACC 58.58%, EER 1.48%, bestEER 1.35%
28 epoch, LR 0.000439, LOSS 2.218309, ACC 59.05%, EER 1.37%, bestEER 1.35%
29 epoch, LR 0.000426, LOSS 2.190142, ACC 59.55%, EER 1.37%, bestEER 1.35%
30 epoch, LR 0.000413, LOSS 2.163665, ACC 60.00%, EER 1.41%, bestEER 1.35%
31 epoch, LR 0.000401, LOSS 2.135195, ACC 60.49%, EER 1.49%, bestEER 1.35%
32 epoch, LR 0.000389, LOSS 2.107673, ACC 60.95%, EER 1.33%, bestEER 1.33%
33 epoch, LR 0.000377, LOSS 2.081376, ACC 61.39%, EER 1.29%, bestEER 1.29%
34 epoch, LR 0.000366, LOSS 2.058293, ACC 61.85%, EER 1.39%, bestEER 1.29%
35 epoch, LR 0.000355, LOSS 2.038243, ACC 62.21%, EER 1.24%, bestEER 1.24%
36 epoch, LR 0.000344, LOSS 2.011919, ACC 62.54%, EER 1.30%, bestEER 1.24%
37 epoch, LR 0.000334, LOSS 1.986552, ACC 63.10%, EER 1.29%, bestEER 1.24%
38 epoch, LR 0.000324, LOSS 1.966553, ACC 63.43%, EER 1.32%, bestEER 1.24%
